class,id,order,task_dif,time,score,cal,time_on_task,length_writing,time.,task_motive
3,75,c2s,simple,4,71.89,lex_Vocd,30,410,even,1.5555555555555556
3,75,c2s,simple,4,1.83,lex_WRDFRQmc,30,410,even,1.5555555555555556
3,76,c2s,complex,1,19.93,com_MLTU,29,322,odd,4.222222222222222
3,76,c2s,complex,1,0.62,com_DC/T,29,322,odd,4.222222222222222
3,76,c2s,complex,1,1.71,com_CN/T,29,322,odd,4.222222222222222
3,76,c2s,complex,1,0.9917,com_CN/C,29,322,odd,4.222222222222222
3,76,c2s,complex,1,0.56,ac_EFC/C,29,322,odd,4.222222222222222
3,76,c2s,complex,1,59.49,lex_Vocd,29,322,odd,4.222222222222222
3,76,c2s,complex,1,1.69,lex_WRDFRQmc,29,322,odd,4.222222222222222
3,76,c2s,simple,2,14.91,com_MLTU,32,299,even,1.6666666666666667
3,76,c2s,simple,2,0.57,com_DC/T,32,299,even,1.6666666666666667
3,76,c2s,simple,2,1.85,com_CN/T,32,299,even,1.6666666666666667
3,76,c2s,simple,2,1.23,com_CN/C,32,299,even,1.6666666666666667
3,76,c2s,simple,2,0.49,ac_EFC/C,32,299,even,1.6666666666666667
3,76,c2s,simple,2,76.63,lex_Vocd,32,299,even,1.6666666666666667
3,76,c2s,simple,2,1.62,lex_WRDFRQmc,32,299,even,1.6666666666666667
3,76,c2s,complex,3,15.58,com_MLTU,36,425,odd,3.6666666666666665
3,76,c2s,complex,3,0.67,com_DC/T,36,425,odd,3.6666666666666665
3,76,c2s,complex,3,1.95,com_CN/T,36,425,odd,3.6666666666666665
3,76,c2s,complex,3,1.2137,com_CN/C,36,425,odd,3.6666666666666665
3,76,c2s,complex,3,0.98,ac_EFC/C,36,425,odd,3.6666666666666665
3,76,c2s,complex,3,68.56,lex_Vocd,36,425,odd,3.6666666666666665
3,76,c2s,complex,3,1.69,lex_WRDFRQmc,36,425,odd,3.6666666666666665
3,76,c2s,simple,4,15.21,com_MLTU,31,398,even,1.3333333333333333
3,76,c2s,simple,4,0.66,com_DC/T,31,398,even,1.3333333333333333
3,76,c2s,simple,4,1.99,com_CN/T,31,398,even,1.3333333333333333
3,76,c2s,simple,4,1.18,com_CN/C,31,398,even,1.3333333333333333
3,76,c2s,simple,4,0.52,ac_EFC/C,31,398,even,1.3333333333333333
3,76,c2s,simple,4,69.28,lex_Vocd,31,398,even,1.3333333333333333
3,76,c2s,simple,4,1.69,lex_WRDFRQmc,31,398,even,1.3333333333333333
3,77,c2s,complex,1,14.58,com_MLTU,31,370,odd,4
3,77,c2s,complex,1,0.66,com_DC/T,31,370,odd,4
3,77,c2s,complex,1,1.73,com_CN/T,31,370,odd,4
3,77,c2s,complex,1,0.9734,com_CN/C,31,370,odd,4
3,77,c2s,complex,1,0.74,ac_EFC/C,31,370,odd,4
3,77,c2s,complex,1,63.81,lex_Vocd,31,370,odd,4
3,77,c2s,complex,1,1.68,lex_WRDFRQmc,31,370,odd,4
3,77,c2s,simple,2,12.76,com_MLTU,38,317,even,2.7777777777777777
3,77,c2s,simple,2,0.41,com_DC/T,38,317,even,2.7777777777777777
3,77,c2s,simple,2,1.89,com_CN/T,38,317,even,2.7777777777777777
3,77,c2s,simple,2,0.89,com_CN/C,38,317,even,2.7777777777777777
3,77,c2s,simple,2,0.56,ac_EFC/C,38,317,even,2.7777777777777777
3,77,c2s,simple,2,60.18,lex_Vocd,38,317,even,2.7777777777777777
3,77,c2s,simple,2,1.72,lex_WRDFRQmc,38,317,even,2.7777777777777777
3,77,c2s,complex,3,16.93,com_MLTU,33,391,odd,4.333333333333333
3,77,c2s,complex,3,0.59,com_DC/T,33,391,odd,4.333333333333333
3,77,c2s,complex,3,1.89,com_CN/T,33,391,odd,4.333333333333333
3,77,c2s,complex,3,1.0894,com_CN/C,33,391,odd,4.333333333333333
3,77,c2s,complex,3,0.93,ac_EFC/C,33,391,odd,4.333333333333333
3,77,c2s,complex,3,75.87,lex_Vocd,33,391,odd,4.333333333333333
3,77,c2s,complex,3,1.88,lex_WRDFRQmc,33,391,odd,4.333333333333333
3,77,c2s,simple,4,17.83,com_MLTU,35,352,even,1.3333333333333333
3,77,c2s,simple,4,0.68,com_DC/T,35,352,even,1.3333333333333333
3,77,c2s,simple,4,1.87,com_CN/T,35,352,even,1.3333333333333333
3,77,c2s,simple,4,0.98,com_CN/C,35,352,even,1.3333333333333333
3,77,c2s,simple,4,0.58,ac_EFC/C,35,352,even,1.3333333333333333
3,77,c2s,simple,4,87.94,lex_Vocd,35,352,even,1.3333333333333333
3,77,c2s,simple,4,1.58,lex_WRDFRQmc,35,352,even,1.3333333333333333
3,78,c2s,complex,1,17.54,com_MLTU,33,395,odd,4.555555555555555
3,78,c2s,complex,1,0.69,com_DC/T,33,395,odd,4.555555555555555
3,78,c2s,complex,1,1.79,com_CN/T,33,395,odd,4.555555555555555
3,78,c2s,complex,1,0.9781,com_CN/C,33,395,odd,4.555555555555555
3,78,c2s,complex,1,0.68,ac_EFC/C,33,395,odd,4.555555555555555
3,78,c2s,complex,1,67.38,lex_Vocd,33,395,odd,4.555555555555555
3,78,c2s,complex,1,1.79,lex_WRDFRQmc,33,395,odd,4.555555555555555
3,78,c2s,simple,2,16.27,com_MLTU,25,321,even,2.5555555555555554
3,78,c2s,simple,2,0.82,com_DC/T,25,321,even,2.5555555555555554
3,78,c2s,simple,2,1.59,com_CN/T,25,321,even,2.5555555555555554
3,78,c2s,simple,2,1.19,com_CN/C,25,321,even,2.5555555555555554
3,78,c2s,simple,2,0.49,ac_EFC/C,25,321,even,2.5555555555555554
3,78,c2s,simple,2,71.22,lex_Vocd,25,321,even,2.5555555555555554
3,78,c2s,simple,2,1.71,lex_WRDFRQmc,25,321,even,2.5555555555555554
3,78,c2s,complex,3,16.22,com_MLTU,37,402,odd,3.7777777777777777
3,78,c2s,complex,3,0.81,com_DC/T,37,402,odd,3.7777777777777777
3,78,c2s,complex,3,1.91,com_CN/T,37,402,odd,3.7777777777777777
3,78,c2s,complex,3,0.9867,com_CN/C,37,402,odd,3.7777777777777777
3,78,c2s,complex,3,0.79,ac_EFC/C,37,402,odd,3.7777777777777777
3,78,c2s,complex,3,84.23,lex_Vocd,37,402,odd,3.7777777777777777
3,78,c2s,complex,3,1.81,lex_WRDFRQmc,37,402,odd,3.7777777777777777
3,78,c2s,simple,4,15.75,com_MLTU,27,377,even,1.8888888888888888
3,78,c2s,simple,4,0.66,com_DC/T,27,377,even,1.8888888888888888
3,78,c2s,simple,4,1.79,com_CN/T,27,377,even,1.8888888888888888
3,78,c2s,simple,4,1.15,com_CN/C,27,377,even,1.8888888888888888
3,78,c2s,simple,4,0.64,ac_EFC/C,27,377,even,1.8888888888888888
3,78,c2s,simple,4,85.99,lex_Vocd,27,377,even,1.8888888888888888
3,78,c2s,simple,4,1.86,lex_WRDFRQmc,27,377,even,1.8888888888888888
3,79,c2s,complex,1,16.47,com_MLTU,32,379,odd,4.222222222222222
3,79,c2s,complex,1,0.73,com_DC/T,32,379,odd,4.222222222222222
3,79,c2s,complex,1,1.76,com_CN/T,32,379,odd,4.222222222222222
3,79,c2s,complex,1,0.8345,com_CN/C,32,379,odd,4.222222222222222
3,79,c2s,complex,1,0.56,ac_EFC/C,32,379,odd,4.222222222222222
3,79,c2s,complex,1,71.44,lex_Vocd,32,379,odd,4.222222222222222
3,79,c2s,complex,1,1.82,lex_WRDFRQmc,32,379,odd,4.222222222222222
3,79,c2s,simple,2,15.54,com_MLTU,29,345,even,1.888888888888889
3,79,c2s,simple,2,0.76,com_DC/T,29,345,even,1.888888888888889
3,79,c2s,simple,2,1.71,com_CN/T,29,345,even,1.888888888888889
3,79,c2s,simple,2,1.06,com_CN/C,29,345,even,1.888888888888889
3,79,c2s,simple,2,0.53,ac_EFC/C,29,345,even,1.888888888888889
3,79,c2s,simple,2,73.91,lex_Vocd,29,345,even,1.888888888888889
3,79,c2s,simple,2,1.64,lex_WRDFRQmc,29,345,even,1.888888888888889
3,79,c2s,complex,3,18.38,com_MLTU,35,394,odd,3.6666666666666665
3,79,c2s,complex,3,0.73,com_DC/T,35,394,odd,3.6666666666666665
3,79,c2s,complex,3,1.97,com_CN/T,35,394,odd,3.6666666666666665
3,79,c2s,complex,3,1.1782,com_CN/C,35,394,odd,3.6666666666666665
3,79,c2s,complex,3,0.86,ac_EFC/C,35,394,odd,3.6666666666666665
3,79,c2s,complex,3,71.91,lex_Vocd,35,394,odd,3.6666666666666665
3,79,c2s,complex,3,1.72,lex_WRDFRQmc,35,394,odd,3.6666666666666665
3,79,c2s,simple,4,16.11,com_MLTU,28,350,even,1.8888888888888888
3,79,c2s,simple,4,0.72,com_DC/T,28,350,even,1.8888888888888888
3,79,c2s,simple,4,1.92,com_CN/T,28,350,even,1.8888888888888888
3,79,c2s,simple,4,1.91,com_CN/C,28,350,even,1.8888888888888888
3,79,c2s,simple,4,0.66,ac_EFC/C,28,350,even,1.8888888888888888
3,79,c2s,simple,4,85.45,lex_Vocd,28,350,even,1.8888888888888888
3,79,c2s,simple,4,1.75,lex_WRDFRQmc,28,350,even,1.8888888888888888
3,80,c2s,complex,1,15.93,com_MLTU,35,384,odd,4.444444444444445
3,80,c2s,complex,1,0.66,com_DC/T,35,384,odd,4.444444444444445
3,80,c2s,complex,1,1.87,com_CN/T,35,384,odd,4.444444444444445
3,80,c2s,complex,1,0.8127,com_CN/C,35,384,odd,4.444444444444445
3,80,c2s,complex,1,0.54,ac_EFC/C,35,384,odd,4.444444444444445
3,80,c2s,complex,1,69.73,lex_Vocd,35,384,odd,4.444444444444445
3,80,c2s,complex,1,1.81,lex_WRDFRQmc,35,384,odd,4.444444444444445
3,80,c2s,simple,2,12.23,com_MLTU,30,347,even,2.2222222222222223
3,80,c2s,simple,2,0.53,com_DC/T,30,347,even,2.2222222222222223
3,80,c2s,simple,2,1.75,com_CN/T,30,347,even,2.2222222222222223
3,80,c2s,simple,2,0.6579,com_CN/C,30,347,even,2.2222222222222223
3,80,c2s,simple,2,0.62,ac_EFC/C,30,347,even,2.2222222222222223
3,80,c2s,simple,2,71.47,lex_Vocd,30,347,even,2.2222222222222223
3,80,c2s,simple,2,1.87,lex_WRDFRQmc,30,347,even,2.2222222222222223
3,80,c2s,complex,3,17.74,com_MLTU,33,402,odd,4
3,80,c2s,complex,3,0.59,com_DC/T,33,402,odd,4
3,80,c2s,complex,3,1.89,com_CN/T,33,402,odd,4
3,80,c2s,complex,3,1.1237,com_CN/C,33,402,odd,4
3,80,c2s,complex,3,0.89,ac_EFC/C,33,402,odd,4
3,80,c2s,complex,3,72.15,lex_Vocd,33,402,odd,4
3,80,c2s,complex,3,1.58,lex_WRDFRQmc,33,402,odd,4
3,80,c2s,simple,4,15.24,com_MLTU,29,361,even,1.777777777777778
3,80,c2s,simple,4,0.59,com_DC/T,29,361,even,1.777777777777778
3,80,c2s,simple,4,1.8,com_CN/T,29,361,even,1.777777777777778
3,80,c2s,simple,4,1.84,com_CN/C,29,361,even,1.777777777777778
3,80,c2s,simple,4,0.52,ac_EFC/C,29,361,even,1.777777777777778
3,80,c2s,simple,4,70.92,lex_Vocd,29,361,even,1.777777777777778
3,80,c2s,simple,4,1.64,lex_WRDFRQmc,29,361,even,1.777777777777778
3,81,c2s,complex,1,17.04,com_MLTU,39,419,odd,4.222222222222222
3,81,c2s,complex,1,0.62,com_DC/T,39,419,odd,4.222222222222222
3,81,c2s,complex,1,1.86,com_CN/T,39,419,odd,4.222222222222222
3,81,c2s,complex,1,0.9982,com_CN/C,39,419,odd,4.222222222222222
3,81,c2s,complex,1,0.52,ac_EFC/C,39,419,odd,4.222222222222222
3,81,c2s,complex,1,75.94,lex_Vocd,39,419,odd,4.222222222222222
3,81,c2s,complex,1,1.72,lex_WRDFRQmc,39,419,odd,4.222222222222222
3,81,c2s,simple,2,15.82,com_MLTU,27,369,even,3.6666666666666665
3,81,c2s,simple,2,0.48,com_DC/T,27,369,even,3.6666666666666665
3,81,c2s,simple,2,1.74,com_CN/T,27,369,even,3.6666666666666665
3,81,c2s,simple,2,0.9429,com_CN/C,27,369,even,3.6666666666666665
3,81,c2s,simple,2,0.53,ac_EFC/C,27,369,even,3.6666666666666665
3,81,c2s,simple,2,62.99,lex_Vocd,27,369,even,3.6666666666666665
3,81,c2s,simple,2,1.84,lex_WRDFRQmc,27,369,even,3.6666666666666665
3,81,c2s,complex,3,15.56,com_MLTU,40,397,odd,4
3,81,c2s,complex,3,0.71,com_DC/T,40,397,odd,4
3,81,c2s,complex,3,1.93,com_CN/T,40,397,odd,4
3,81,c2s,complex,3,0.9927,com_CN/C,40,397,odd,4
3,81,c2s,complex,3,0.64,ac_EFC/C,40,397,odd,4
3,81,c2s,complex,3,74.41,lex_Vocd,40,397,odd,4
3,81,c2s,complex,3,1.73,lex_WRDFRQmc,40,397,odd,4
3,81,c2s,simple,4,17.02,com_MLTU,29,357,even,2
3,81,c2s,simple,4,0.75,com_DC/T,29,357,even,2
3,81,c2s,simple,4,1.89,com_CN/T,29,357,even,2
3,81,c2s,simple,4,1.25,com_CN/C,29,357,even,2
3,81,c2s,simple,4,0.51,ac_EFC/C,29,357,even,2
3,81,c2s,simple,4,81.25,lex_Vocd,29,357,even,2
3,81,c2s,simple,4,1.75,lex_WRDFRQmc,29,357,even,2
3,82,c2s,complex,1,15.42,com_MLTU,27,298,odd,4.777777777777778
3,82,c2s,complex,1,0.83,com_DC/T,27,298,odd,4.777777777777778
3,82,c2s,complex,1,1.8,com_CN/T,27,298,odd,4.777777777777778
3,82,c2s,complex,1,0.9671,com_CN/C,27,298,odd,4.777777777777778
3,82,c2s,complex,1,0.69,ac_EFC/C,27,298,odd,4.777777777777778
3,82,c2s,complex,1,62.73,lex_Vocd,27,298,odd,4.777777777777778
3,82,c2s,complex,1,1.87,lex_WRDFRQmc,27,298,odd,4.777777777777778
3,82,c2s,simple,2,13.44,com_MLTU,32,327,even,2.888888888888889
3,82,c2s,simple,2,0.57,com_DC/T,32,327,even,2.888888888888889
3,82,c2s,simple,2,1.73,com_CN/T,32,327,even,2.888888888888889
3,82,c2s,simple,2,0.8095,com_CN/C,32,327,even,2.888888888888889
3,82,c2s,simple,2,0.58,ac_EFC/C,32,327,even,2.888888888888889
3,82,c2s,simple,2,65.34,lex_Vocd,32,327,even,2.888888888888889
3,82,c2s,simple,2,1.52,lex_WRDFRQmc,32,327,even,2.888888888888889
3,82,c2s,complex,3,17.89,com_MLTU,39,366,odd,3.2222222222222223
3,82,c2s,complex,3,0.54,com_DC/T,39,366,odd,3.2222222222222223
3,82,c2s,complex,3,1.87,com_CN/T,39,366,odd,3.2222222222222223
3,82,c2s,complex,3,1.1437,com_CN/C,39,366,odd,3.2222222222222223
3,82,c2s,complex,3,0.86,ac_EFC/C,39,366,odd,3.2222222222222223
3,82,c2s,complex,3,78.36,lex_Vocd,39,366,odd,3.2222222222222223
3,82,c2s,complex,3,1.85,lex_WRDFRQmc,39,366,odd,3.2222222222222223
3,82,c2s,simple,4,17.69,com_MLTU,34,331,even,1.222222222222222
3,82,c2s,simple,4,0.89,com_DC/T,34,331,even,1.222222222222222
3,82,c2s,simple,4,1.98,com_CN/T,34,331,even,1.222222222222222
3,82,c2s,simple,4,0.95,com_CN/C,34,331,even,1.222222222222222
3,82,c2s,simple,4,0.57,ac_EFC/C,34,331,even,1.222222222222222
3,82,c2s,simple,4,77.37,lex_Vocd,34,331,even,1.222222222222222
3,82,c2s,simple,4,1.83,lex_WRDFRQmc,34,331,even,1.222222222222222
3,83,c2s,complex,1,15.18,com_MLTU,32,400,odd,4.111111111111111
3,83,c2s,complex,1,0.79,com_DC/T,32,400,odd,4.111111111111111
3,83,c2s,complex,1,1.72,com_CN/T,32,400,odd,4.111111111111111
3,83,c2s,complex,1,1.3126,com_CN/C,32,400,odd,4.111111111111111
3,83,c2s,complex,1,0.53,ac_EFC/C,32,400,odd,4.111111111111111
3,83,c2s,complex,1,59.94,lex_Vocd,32,400,odd,4.111111111111111
3,83,c2s,complex,1,1.91,lex_WRDFRQmc,32,400,odd,4.111111111111111
3,83,c2s,simple,2,14.82,com_MLTU,31,394,even,3.2222222222222223
3,83,c2s,simple,2,0.79,com_DC/T,31,394,even,3.2222222222222223
3,83,c2s,simple,2,1.98,com_CN/T,31,394,even,3.2222222222222223
3,83,c2s,simple,2,1.3636,com_CN/C,31,394,even,3.2222222222222223
3,83,c2s,simple,2,0.59,ac_EFC/C,31,394,even,3.2222222222222223
3,83,c2s,simple,2,73.58,lex_Vocd,31,394,even,3.2222222222222223
3,83,c2s,simple,2,1.64,lex_WRDFRQmc,31,394,even,3.2222222222222223
3,83,c2s,complex,3,15.71,com_MLTU,35,482,odd,3.6666666666666665
3,83,c2s,complex,3,0.71,com_DC/T,35,482,odd,3.6666666666666665
3,83,c2s,complex,3,1.79,com_CN/T,35,482,odd,3.6666666666666665
3,83,c2s,complex,3,1.1825,com_CN/C,35,482,odd,3.6666666666666665
3,83,c2s,complex,3,0.83,ac_EFC/C,35,482,odd,3.6666666666666665
3,83,c2s,complex,3,61.49,lex_Vocd,35,482,odd,3.6666666666666665
3,83,c2s,complex,3,1.74,lex_WRDFRQmc,35,482,odd,3.6666666666666665
3,83,c2s,simple,4,16.23,com_MLTU,33,401,even,1
3,83,c2s,simple,4,0.74,com_DC/T,33,401,even,1
3,83,c2s,simple,4,1.91,com_CN/T,33,401,even,1
3,83,c2s,simple,4,0.84,com_CN/C,33,401,even,1
3,83,c2s,simple,4,0.59,ac_EFC/C,33,401,even,1
3,83,c2s,simple,4,81.54,lex_Vocd,33,401,even,1
3,83,c2s,simple,4,1.79,lex_WRDFRQmc,33,401,even,1
3,84,c2s,complex,1,15.84,com_MLTU,38,417,odd,4.333333333333333
3,84,c2s,complex,1,0.75,com_DC/T,38,417,odd,4.333333333333333
3,84,c2s,complex,1,1.95,com_CN/T,38,417,odd,4.333333333333333
3,84,c2s,complex,1,1.4328,com_CN/C,38,417,odd,4.333333333333333
3,84,c2s,complex,1,0.97,ac_EFC/C,38,417,odd,4.333333333333333
3,84,c2s,complex,1,63.22,lex_Vocd,38,417,odd,4.333333333333333
3,84,c2s,complex,1,1.89,lex_WRDFRQmc,38,417,odd,4.333333333333333
3,84,c2s,simple,2,12.94,com_MLTU,33,375,even,2.2222222222222223
3,84,c2s,simple,2,0.84,com_DC/T,33,375,even,2.2222222222222223
3,84,c2s,simple,2,1.95,com_CN/T,33,375,even,2.2222222222222223
3,84,c2s,simple,2,1.5217,com_CN/C,33,375,even,2.2222222222222223
3,84,c2s,simple,2,0.63,ac_EFC/C,33,375,even,2.2222222222222223
3,84,c2s,simple,2,68.79,lex_Vocd,33,375,even,2.2222222222222223
3,84,c2s,simple,2,1.66,lex_WRDFRQmc,33,375,even,2.2222222222222223
3,84,c2s,complex,3,17.96,com_MLTU,36,438,odd,3.111111111111111
3,84,c2s,complex,3,0.62,com_DC/T,36,438,odd,3.111111111111111
3,84,c2s,complex,3,1.98,com_CN/T,36,438,odd,3.111111111111111
3,84,c2s,complex,3,0.9854,com_CN/C,36,438,odd,3.111111111111111
3,84,c2s,complex,3,0.72,ac_EFC/C,36,438,odd,3.111111111111111
3,84,c2s,complex,3,74.83,lex_Vocd,36,438,odd,3.111111111111111
3,84,c2s,complex,3,1.71,lex_WRDFRQmc,36,438,odd,3.111111111111111
3,84,c2s,simple,4,15.96,com_MLTU,29,394,even,1
3,84,c2s,simple,4,0.63,com_DC/T,29,394,even,1
3,84,c2s,simple,4,1.86,com_CN/T,29,394,even,1
3,84,c2s,simple,4,0.98,com_CN/C,29,394,even,1
3,84,c2s,simple,4,0.5,ac_EFC/C,29,394,even,1
3,84,c2s,simple,4,74.29,lex_Vocd,29,394,even,1
3,84,c2s,simple,4,1.89,lex_WRDFRQmc,29,394,even,1
3,85,c2s,complex,1,16.69,com_MLTU,31,321,odd,4.666666666666667
3,85,c2s,complex,1,0.83,com_DC/T,31,321,odd,4.666666666666667
3,85,c2s,complex,1,1.68,com_CN/T,31,321,odd,4.666666666666667
3,85,c2s,complex,1,1.3317,com_CN/C,31,321,odd,4.666666666666667
3,85,c2s,complex,1,0.53,ac_EFC/C,31,321,odd,4.666666666666667
3,85,c2s,complex,1,69.98,lex_Vocd,31,321,odd,4.666666666666667
3,85,c2s,complex,1,1.77,lex_WRDFRQmc,31,321,odd,4.666666666666667
3,85,c2s,simple,2,16.25,com_MLTU,34,349,even,2
3,85,c2s,simple,2,0.58,com_DC/T,34,349,even,2
3,85,c2s,simple,2,1.88,com_CN/T,34,349,even,2
3,85,c2s,simple,2,0.8889,com_CN/C,34,349,even,2
3,85,c2s,simple,2,0.59,ac_EFC/C,34,349,even,2
3,85,c2s,simple,2,79.3,lex_Vocd,34,349,even,2
3,85,c2s,simple,2,1.68,lex_WRDFRQmc,34,349,even,2
3,85,c2s,complex,3,17.99,com_MLTU,35,349,odd,3.111111111111111
3,85,c2s,complex,3,0.74,com_DC/T,35,349,odd,3.111111111111111
3,85,c2s,complex,3,1.92,com_CN/T,35,349,odd,3.111111111111111
3,85,c2s,complex,3,1.1751,com_CN/C,35,349,odd,3.111111111111111
3,85,c2s,complex,3,0.93,ac_EFC/C,35,349,odd,3.111111111111111
3,85,c2s,complex,3,72.74,lex_Vocd,35,349,odd,3.111111111111111
3,85,c2s,complex,3,1.88,lex_WRDFRQmc,35,349,odd,3.111111111111111
3,85,c2s,simple,4,17.28,com_MLTU,37,361,even,1.1111111111111112
3,85,c2s,simple,4,0.77,com_DC/T,37,361,even,1.1111111111111112
3,85,c2s,simple,4,1.89,com_CN/T,37,361,even,1.1111111111111112
3,85,c2s,simple,4,0.95,com_CN/C,37,361,even,1.1111111111111112
3,85,c2s,simple,4,0.81,ac_EFC/C,37,361,even,1.1111111111111112
3,85,c2s,simple,4,72.94,lex_Vocd,37,361,even,1.1111111111111112
3,85,c2s,simple,4,1.88,lex_WRDFRQmc,37,361,even,1.1111111111111112
3,86,c2s,complex,1,17.51,com_MLTU,27,389,odd,3.2222222222222223
3,86,c2s,complex,1,0.57,com_DC/T,27,389,odd,3.2222222222222223
3,86,c2s,complex,1,1.87,com_CN/T,27,389,odd,3.2222222222222223
3,86,c2s,complex,1,1.2118,com_CN/C,27,389,odd,3.2222222222222223
3,86,c2s,complex,1,0.65,ac_EFC/C,27,389,odd,3.2222222222222223
3,86,c2s,complex,1,72.63,lex_Vocd,27,389,odd,3.2222222222222223
3,86,c2s,complex,1,1.62,lex_WRDFRQmc,27,389,odd,3.2222222222222223
3,86,c2s,simple,2,15.78,com_MLTU,29,402,even,2
3,86,c2s,simple,2,0.63,com_DC/T,29,402,even,2
3,86,c2s,simple,2,1.95,com_CN/T,29,402,even,2
3,86,c2s,simple,2,1.5357,com_CN/C,29,402,even,2
3,86,c2s,simple,2,0.58,ac_EFC/C,29,402,even,2
3,86,c2s,simple,2,69.77,lex_Vocd,29,402,even,2
3,86,c2s,simple,2,1.51,lex_WRDFRQmc,29,402,even,2
3,86,c2s,complex,3,18.53,com_MLTU,37,385,odd,3.3333333333333335
3,86,c2s,complex,3,0.65,com_DC/T,37,385,odd,3.3333333333333335
3,86,c2s,complex,3,1.97,com_CN/T,37,385,odd,3.3333333333333335
3,86,c2s,complex,3,0.9798,com_CN/C,37,385,odd,3.3333333333333335
3,86,c2s,complex,3,0.68,ac_EFC/C,37,385,odd,3.3333333333333335
3,86,c2s,complex,3,89.92,lex_Vocd,37,385,odd,3.3333333333333335
3,86,c2s,complex,3,1.69,lex_WRDFRQmc,37,385,odd,3.3333333333333335
3,86,c2s,simple,4,16.84,com_MLTU,31,397,even,1.8888888888888888
3,86,c2s,simple,4,0.63,com_DC/T,31,397,even,1.8888888888888888
3,86,c2s,simple,4,1.81,com_CN/T,31,397,even,1.8888888888888888
3,86,c2s,simple,4,0.89,com_CN/C,31,397,even,1.8888888888888888
3,86,c2s,simple,4,0.63,ac_EFC/C,31,397,even,1.8888888888888888
3,86,c2s,simple,4,68.53,lex_Vocd,31,397,even,1.8888888888888888
3,86,c2s,simple,4,1.79,lex_WRDFRQmc,31,397,even,1.8888888888888888
3,87,c2s,complex,1,14.29,com_MLTU,33,301,odd,4.333333333333333
3,87,c2s,complex,1,0.79,com_DC/T,33,301,odd,4.333333333333333
3,87,c2s,complex,1,1.79,com_CN/T,33,301,odd,4.333333333333333
3,87,c2s,complex,1,1.0294,com_CN/C,33,301,odd,4.333333333333333
3,87,c2s,complex,1,0.61,ac_EFC/C,33,301,odd,4.333333333333333
3,87,c2s,complex,1,68.96,lex_Vocd,33,301,odd,4.333333333333333
3,87,c2s,complex,1,1.75,lex_WRDFRQmc,33,301,odd,4.333333333333333
3,87,c2s,simple,2,16.01,com_MLTU,37,318,even,2.5555555555555554
3,87,c2s,simple,2,0.56,com_DC/T,37,318,even,2.5555555555555554
3,87,c2s,simple,2,1.76,com_CN/T,37,318,even,2.5555555555555554
3,87,c2s,simple,2,0.95,com_CN/C,37,318,even,2.5555555555555554
3,87,c2s,simple,2,0.51,ac_EFC/C,37,318,even,2.5555555555555554
3,87,c2s,simple,2,71.18,lex_Vocd,37,318,even,2.5555555555555554
3,87,c2s,simple,2,1.71,lex_WRDFRQmc,37,318,even,2.5555555555555554
3,87,c2s,complex,3,17.18,com_MLTU,32,327,odd,4
3,87,c2s,complex,3,0.82,com_DC/T,32,327,odd,4
3,87,c2s,complex,3,1.88,com_CN/T,32,327,odd,4
3,87,c2s,complex,3,0.9623,com_CN/C,32,327,odd,4
3,87,c2s,complex,3,0.75,ac_EFC/C,32,327,odd,4
3,87,c2s,complex,3,75.89,lex_Vocd,32,327,odd,4
3,87,c2s,complex,3,1.61,lex_WRDFRQmc,32,327,odd,4
3,87,c2s,simple,4,16.97,com_MLTU,30,322,even,1
3,87,c2s,simple,4,0.78,com_DC/T,30,322,even,1
3,87,c2s,simple,4,1.97,com_CN/T,30,322,even,1
3,87,c2s,simple,4,0.94,com_CN/C,30,322,even,1
3,87,c2s,simple,4,0.64,ac_EFC/C,30,322,even,1
3,87,c2s,simple,4,70.14,lex_Vocd,30,322,even,1
3,87,c2s,simple,4,1.94,lex_WRDFRQmc,30,322,even,1
3,88,c2s,complex,1,16.56,com_MLTU,38,361,odd,4.555555555555555
3,88,c2s,complex,1,0.97,com_DC/T,38,361,odd,4.555555555555555
3,88,c2s,complex,1,1.83,com_CN/T,38,361,odd,4.555555555555555
3,88,c2s,complex,1,0.8819,com_CN/C,38,361,odd,4.555555555555555
3,88,c2s,complex,1,0.57,ac_EFC/C,38,361,odd,4.555555555555555
3,88,c2s,complex,1,71.31,lex_Vocd,38,361,odd,4.555555555555555
3,88,c2s,complex,1,1.81,lex_WRDFRQmc,38,361,odd,4.555555555555555
3,88,c2s,simple,2,15.18,com_MLTU,35,312,even,3.3333333333333335
3,88,c2s,simple,2,0.45,com_DC/T,35,312,even,3.3333333333333335
3,88,c2s,simple,2,1.73,com_CN/T,35,312,even,3.3333333333333335
3,88,c2s,simple,2,0.7992,com_CN/C,35,312,even,3.3333333333333335
3,88,c2s,simple,2,0.58,ac_EFC/C,35,312,even,3.3333333333333335
3,88,c2s,simple,2,76.55,lex_Vocd,35,312,even,3.3333333333333335
3,88,c2s,simple,2,1.94,lex_WRDFRQmc,35,312,even,3.3333333333333335
3,88,c2s,complex,3,15.83,com_MLTU,36,351,odd,3.888888888888889
3,88,c2s,complex,3,0.59,com_DC/T,36,351,odd,3.888888888888889
3,88,c2s,complex,3,1.77,com_CN/T,36,351,odd,3.888888888888889
3,88,c2s,complex,3,1.4371,com_CN/C,36,351,odd,3.888888888888889
3,88,c2s,complex,3,0.89,ac_EFC/C,36,351,odd,3.888888888888889
